[2025-05-21 03:59:07.409255] Starting Kafka producer...
[2025-05-21 05:04:34.083140] Sent record 72003
[2025-05-21 05:04:35.083776] Sent record 72004
[2025-05-21 05:04:36.084307] Sent record 72005
[2025-05-21 05:04:37.084958] Sent record 72006
[2025-05-21 05:04:38.085943] Sent record 72010
[2025-05-21 05:04:39.087038] Sent record 72011
[2025-05-21 05:04:40.087808] Sent record 72008
[2025-05-21 05:04:41.088422] Sent record 72009
[2025-05-21 05:04:42.089032] Sent record 72007
[2025-05-21 05:04:43.089593] Sent record 72012
[2025-05-21 05:04:44.090394] Sent record 72013
[2025-05-21 05:04:45.091056] Sent record 72014
[2025-05-21 05:04:46.091540] Sent record 72015
[2025-05-21 05:04:47.092440] Sent record 72016
[2025-05-21 05:04:48.093559] Sent record 72017
[2025-05-21 05:04:49.094317] Sent record 72018
[2025-05-21 05:04:50.095040] Sent record 72020
[2025-05-21 05:04:51.095708] Sent record 72019
[2025-05-21 05:04:52.096323] Sent record 72022
[2025-05-21 05:04:53.097170] Sent record 72021
[2025-05-21 05:04:54.097928] Sent record 72023
[2025-05-21 05:04:55.098530] Sent record 72024
[2025-05-21 05:04:56.099141] Sent record 72025
[2025-05-21 05:04:57.100039] Sent record 72026
[2025-05-21 05:04:58.100629] Sent record 72027
[2025-05-21 05:04:59.101238] Sent record 72028
[2025-05-21 05:05:00.101856] Sent record 72030
[2025-05-21 05:05:01.102539] Sent record 72029
[2025-05-21 05:05:02.146296] Sent record 72031
[2025-05-21 05:05:03.146995] Sent record 72032
[2025-05-21 05:05:04.147912] Sent record 72033
[2025-05-21 05:05:05.148496] Sent record 72034
[2025-05-21 05:05:06.149074] Sent record 72035
[2025-05-21 05:05:07.149681] Sent record 72036
[2025-05-21 05:05:08.150332] Sent record 72037
[2025-05-21 05:05:09.151186] Sent record 72040
[2025-05-21 05:05:10.151726] Sent record 72039
[2025-05-21 05:05:11.152797] Sent record 72038
[2025-05-21 05:05:12.153327] Sent record 72041
[2025-05-21 05:05:13.153832] Sent record 72042
[2025-05-21 05:05:14.154383] Sent record 72043
[2025-05-21 05:05:15.155089] Sent record 72044
[2025-05-21 05:05:16.156005] Sent record 72045
[2025-05-21 05:05:17.156758] Sent record 72046
[2025-05-21 05:05:18.157441] Sent record 72047
[2025-05-21 05:05:19.157968] Sent record 72048
[2025-05-21 05:05:20.158823] Sent record 72050
[2025-05-21 05:05:21.159518] Sent record 72049
[2025-05-21 05:05:22.160271] Sent record 72051
[2025-05-21 05:05:23.161131] Sent record 72052
[2025-05-21 05:05:24.161655] Sent record 72053
[2025-05-21 05:05:25.162241] Sent record 72054
[2025-05-21 05:05:26.162807] Sent record 72055
[2025-05-21 05:05:27.163425] Sent record 72056
[2025-05-21 05:05:28.164067] Sent record 72057
[2025-05-21 05:05:29.164674] Sent record 72058
[2025-05-21 05:05:30.165203] Sent record 72060
[2025-05-21 05:05:31.165783] Sent record 72059
[2025-05-21 05:05:32.166464] Sent record 72061
[2025-05-21 05:05:33.167496] Sent record 72062
[2025-05-21 05:05:34.168078] Sent record 72063
[2025-05-21 05:05:35.168680] Sent record 72064
[2025-05-21 05:05:36.169217] Sent record 72065
[2025-05-21 05:05:37.169865] Sent record 72066
[2025-05-21 05:05:38.170857] Sent record 72067
[2025-05-21 05:05:39.171758] Sent record 72068
[2025-05-21 05:05:40.172804] Sent record 72069
[2025-05-21 05:05:41.173992] Sent record 72070
[2025-05-21 05:05:42.174602] Sent record 72071
[2025-05-21 05:05:43.175714] Sent record 72072
[2025-05-21 05:05:44.176322] Sent record 72073
[2025-05-21 05:05:45.177205] Sent record 72074
[2025-05-21 05:05:46.177956] Sent record 72075
[2025-05-21 05:05:47.178988] Sent record 72076
[2025-05-21 05:05:48.179791] Sent record 72077
[2025-05-21 05:05:49.180803] Sent record 72078
[2025-05-21 05:05:50.181650] Sent record 72079
[2025-05-21 05:05:51.182681] Sent record 72080
[2025-05-21 05:05:52.183484] Sent record 72081
[2025-05-21 05:05:53.184747] Sent record 72084
[2025-05-21 05:05:54.185579] Sent record 72082
[2025-05-21 05:05:55.186359] Sent record 72083
[2025-05-21 05:05:56.187195] Sent record 72085
[2025-05-21 05:05:57.188084] Sent record 72086
[2025-05-21 05:05:58.188686] Sent record 72087
[2025-05-21 05:05:59.189646] Sent record 72088
[2025-05-21 05:06:00.190200] Sent record 72089
[2025-05-21 05:06:01.190869] Sent record 72090
[2025-05-21 05:06:02.191910] Sent record 72091
[2025-05-21 05:06:03.192668] Sent record 72092
[2025-05-21 05:06:04.193558] Sent record 72093
[2025-05-21 05:06:05.194343] Sent record 72097
[2025-05-21 05:06:06.195213] Sent record 72094
[2025-05-21 05:06:07.196026] Sent record 72095
[2025-05-21 05:06:08.196899] Sent record 72096
[2025-05-21 05:06:09.197863] Sent record 72098
[2025-05-21 05:06:10.198648] Sent record 72099
[2025-05-21 05:06:11.199491] Sent record 72100
[2025-05-21 05:06:12.200408] Sent record 72101
[2025-05-21 05:06:13.201219] Sent record 72104
[2025-05-21 05:06:14.202213] Sent record 72105
[2025-05-21 05:06:15.203081] Sent record 72103
[2025-05-21 05:06:16.204008] Sent record 72102
[2025-05-21 05:06:17.204624] Sent record 72109
[2025-05-21 05:06:18.205510] Sent record 72106
[2025-05-21 05:06:19.206673] Sent record 72107
[2025-05-21 05:06:20.207607] Sent record 72108
[2025-05-21 05:06:21.208186] Sent record 72111
[2025-05-21 05:06:22.209115] Sent record 72112
[2025-05-21 05:06:23.210166] Sent record 72110
[2025-05-21 05:06:24.210737] Sent record 72113
[2025-05-21 05:06:25.211725] Sent record 72114
[2025-05-21 05:06:26.212663] Sent record 72115
[2025-05-21 05:06:27.213959] Sent record 72116
[2025-05-21 05:06:28.214534] Sent record 72117
[2025-05-21 05:06:29.215370] Sent record 72118
[2025-05-21 05:06:30.216245] Sent record 72119
[2025-05-21 05:06:31.216963] Sent record 72120
[2025-05-21 05:06:32.217979] Sent record 72121
[2025-05-21 05:06:33.218690] Sent record 72122
[2025-05-21 05:06:34.219463] Sent record 72123
[2025-05-21 05:06:35.220398] Sent record 72124
[2025-05-21 05:06:36.221360] Sent record 72125
[2025-05-21 05:06:37.222059] Sent record 72127
[2025-05-21 05:06:38.223008] Sent record 72126
[2025-05-21 05:06:39.223931] Sent record 72128
[2025-05-21 05:06:40.224649] Sent record 72129
[2025-05-21 05:06:41.225210] Sent record 72130
[2025-05-21 05:06:42.226147] Sent record 72131
[2025-05-21 05:06:43.226725] Sent record 72132
[2025-05-21 05:06:44.227697] Sent record 72133
[2025-05-21 05:06:45.228526] Sent record 72134
[2025-05-21 05:06:46.229068] Sent record 72135
[2025-05-21 05:06:47.229936] Sent record 72138
[2025-05-21 05:06:48.230895] Sent record 72139
[2025-05-21 05:06:49.231593] Sent record 72136
[2025-05-21 05:06:50.232475] Sent record 72137
[2025-05-21 05:06:51.233342] Sent record 72140
[2025-05-21 05:06:52.234773] Sent record 72141
[2025-05-21 05:06:53.235431] Sent record 72142
[2025-05-21 05:06:54.236270] Sent record 72143
[2025-05-21 05:06:55.236925] Sent record 72144
[2025-05-21 05:06:56.237628] Sent record 72145
[2025-05-21 05:06:57.238623] Sent record 72146
[2025-05-21 05:06:58.239456] Sent record 72147
[2025-05-21 05:06:59.240230] Sent record 72148
[2025-05-21 05:07:00.241075] Sent record 72152
[2025-05-21 05:07:01.242159] Sent record 72150
[2025-05-21 05:07:02.243004] Sent record 72149
[2025-05-21 05:07:03.243761] Sent record 72151
[2025-05-21 05:07:04.244846] Sent record 72154
[2025-05-21 05:07:05.245683] Sent record 72155
[2025-05-21 05:07:06.246413] Sent record 72156
[2025-05-21 05:07:07.247013] Sent record 72153
[2025-05-21 05:07:08.247946] Sent record 72157
[2025-05-21 05:07:09.248771] Sent record 72158
[2025-05-21 05:07:10.249605] Sent record 72159
[2025-05-21 05:07:11.250374] Sent record 72160
[2025-05-21 05:07:12.251002] Sent record 72161
[2025-05-21 05:07:13.251835] Sent record 72163
[2025-05-21 05:07:14.252409] Sent record 72162
[2025-05-21 05:07:15.253045] Sent record 72164
[2025-05-21 05:01:55.344471] Sent record 72165
[2025-05-21 05:01:56.497547] Sent record 72166
[2025-05-21 05:01:57.498531] Sent record 72167
[2025-05-21 05:01:58.499322] Sent record 72168
[2025-05-21 05:01:59.500153] Sent record 72169
[2025-05-21 05:02:00.501078] Sent record 72170
[2025-05-21 05:02:01.501865] Sent record 72171
[2025-05-21 05:02:02.503081] Sent record 72172
[2025-05-21 05:02:03.504050] Sent record 72173
[2025-05-21 05:02:04.504971] Sent record 72174
[2025-05-21 05:02:05.505673] Sent record 72175
[2025-05-21 05:02:06.506416] Sent record 72176
[2025-05-21 05:02:07.507378] Sent record 72177
[2025-05-21 05:02:08.508194] Sent record 72178
[2025-05-21 05:02:09.508917] Sent record 72179
[2025-05-21 05:02:10.509575] Sent record 72180
[2025-05-21 05:02:11.510386] Sent record 72181
[2025-05-21 05:02:12.511240] Sent record 72182
[2025-05-21 05:02:13.512244] Sent record 72183
[2025-05-21 05:02:14.513146] Sent record 72184
[2025-05-21 05:02:15.514077] Sent record 72188
[2025-05-21 05:02:16.514812] Sent record 72185
[2025-05-21 05:02:17.515751] Sent record 72186
[2025-05-21 05:02:18.516792] Sent record 72187
[2025-05-21 05:02:19.517744] Sent record 72189
[2025-05-21 05:02:20.518629] Sent record 72190
[2025-05-21 05:02:21.519259] Sent record 72191
[2025-05-21 05:02:22.520243] Sent record 72192
[2025-05-21 05:02:23.521340] Sent record 72193
[2025-05-21 05:02:24.521963] Sent record 72194
[2025-05-21 05:02:25.538194] Sent record 72197
[2025-05-21 05:02:26.538998] Sent record 72196
[2025-05-21 05:02:27.539768] Sent record 72195
[2025-05-21 05:02:28.540626] Sent record 72198
[2025-05-21 05:02:29.541367] Sent record 72199
[2025-05-21 05:02:30.542063] Sent record 72202
[2025-05-21 05:02:31.542803] Sent record 72200
[2025-05-21 05:02:32.543605] Sent record 72201
[2025-05-21 05:02:33.544404] Sent record 72203
[2025-05-21 05:02:34.545238] Sent record 72204
[2025-05-21 05:02:35.545845] Sent record 72205
[2025-05-21 05:02:36.546610] Sent record 72206
[2025-05-21 05:02:37.547375] Sent record 72207
[2025-05-21 05:02:38.548436] Sent record 72208
[2025-05-21 05:02:39.549188] Sent record 72209
[2025-05-21 05:02:40.549804] Sent record 72212
[2025-05-21 05:02:41.550599] Sent record 72211
[2025-05-21 05:02:42.551484] Sent record 72210
[2025-05-21 05:02:43.552346] Sent record 72213
[2025-05-21 05:02:44.553118] Sent record 72214
[2025-05-21 05:02:45.554129] Sent record 72215
[2025-05-21 05:02:46.554861] Sent record 72216
[2025-05-21 05:02:47.555701] Sent record 72217
[2025-05-21 05:02:48.556416] Sent record 72218
[2025-05-21 05:02:49.557214] Sent record 72222
[2025-05-21 05:02:50.557970] Sent record 72221
[2025-05-21 05:02:51.558440] Sent record 72220
[2025-05-21 05:02:52.558981] Sent record 72219
[2025-05-21 05:02:53.559898] Sent record 72223
[2025-05-21 05:02:54.560540] Sent record 72225
[2025-05-21 05:02:55.561254] Sent record 72224
[2025-05-21 05:02:56.561741] Sent record 72226
[2025-05-21 05:02:57.562376] Sent record 72227
[2025-05-21 05:02:58.563437] Sent record 72228
[2025-05-21 05:02:59.564062] Sent record 72229
[2025-05-21 05:03:00.564777] Sent record 72230
[2025-05-21 05:03:01.565409] Sent record 72231
[2025-05-21 05:03:02.566217] Sent record 72232
[2025-05-21 05:03:03.567056] Sent record 72235
[2025-05-21 05:03:04.567941] Sent record 72233
[2025-05-21 05:03:05.568644] Sent record 72234
[2025-05-21 05:03:06.569067] Sent record 72236
[2025-05-21 05:03:07.569543] Sent record 72237
[2025-05-21 05:03:08.570205] Sent record 72238
[2025-05-21 05:03:09.570784] Sent record 72239
[2025-05-21 05:03:10.720078] Sent record 72240
[2025-05-21 05:03:11.720620] Sent record 72241
[2025-05-21 05:03:12.721558] Sent record 72245
[2025-05-21 05:03:13.722786] Sent record 72244
[2025-05-21 05:03:14.723471] Sent record 72242
[2025-05-21 05:03:15.724161] Sent record 72243
[2025-05-21 05:03:16.724764] Sent record 72247
[2025-05-21 05:03:17.725336] Sent record 72246
[2025-05-21 05:03:18.726351] Sent record 72248
[2025-05-21 05:03:19.726882] Sent record 72249
[2025-05-21 05:03:20.729129] Sent record 72250
[2025-05-21 05:03:21.729767] Sent record 72251
[2025-05-21 05:03:22.730352] Sent record 72252
[2025-05-21 05:03:23.731260] Sent record 72253
[2025-05-21 05:03:24.732119] Sent record 72254
[2025-05-21 05:03:25.732753] Sent record 72255
[2025-05-21 05:03:26.733479] Sent record 72257
[2025-05-21 05:03:27.734096] Sent record 72256
[2025-05-21 05:03:28.734627] Sent record 72258
[2025-05-21 05:03:29.735164] Sent record 72259
[2025-05-21 05:03:30.735668] Sent record 72260
[2025-05-21 05:03:31.736213] Sent record 72261
[2025-05-21 05:03:32.736724] Sent record 72262
[2025-05-21 05:03:33.737235] Sent record 72263
[2025-05-21 05:03:34.737897] Sent record 72264
[2025-05-21 05:03:35.738482] Sent record 72266
[2025-05-21 05:03:36.739067] Sent record 72265
[2025-05-21 05:03:37.739565] Sent record 72267
[2025-05-21 05:03:38.740301] Sent record 72268
[2025-05-21 05:03:39.740881] Sent record 72269
[2025-05-21 05:03:40.741674] Sent record 72270
[2025-05-21 05:03:41.753919] Sent record 72271
[2025-05-21 05:03:42.755125] Sent record 72272
[2025-05-21 05:03:43.756143] Sent record 72273
[2025-05-21 05:03:44.756853] Sent record 72274
[2025-05-21 05:03:45.757434] Sent record 72275
[2025-05-21 05:03:46.757971] Sent record 72276
[2025-05-21 05:03:47.758548] Sent record 72283
[2025-05-21 05:03:48.821664] Sent record 72282
[2025-05-21 05:03:49.822131] Sent record 72281
[2025-05-21 05:03:50.822892] Sent record 72277
[2025-05-21 05:03:51.823522] Sent record 72279
[2025-05-21 05:03:52.824145] Sent record 72278
[2025-05-21 05:03:53.825016] Sent record 72280
[2025-05-21 05:03:54.825938] Sent record 72284
[2025-05-21 05:03:55.826810] Sent record 72285
[2025-05-21 05:03:56.827379] Sent record 72286
[2025-05-21 05:03:57.828563] Sent record 72287
[2025-05-21 05:03:58.829202] Sent record 72288
[2025-05-21 05:03:59.830297] Sent record 72289
[2025-05-21 05:04:00.830804] Sent record 72290
[2025-05-21 05:04:01.831248] Sent record 72292
[2025-05-21 05:04:02.832067] Sent record 72297
[2025-05-21 05:04:03.832669] Sent record 72296
[2025-05-21 05:04:04.833347] Sent record 72291
[2025-05-21 05:04:05.833907] Sent record 72294
[2025-05-21 05:04:06.834472] Sent record 72293
[2025-05-21 05:04:07.834914] Sent record 72295
[2025-05-21 05:04:08.835635] Sent record 72298
[2025-05-21 05:04:09.836192] Sent record 72299
[2025-05-21 05:04:10.836675] Sent record 72300
[2025-05-21 05:04:11.837099] Sent record 72307
[2025-05-21 05:04:12.837569] Sent record 72306
[2025-05-21 05:04:13.838085] Sent record 72305
[2025-05-21 05:04:14.838642] Sent record 72304
[2025-05-21 05:04:15.839199] Sent record 72301
[2025-05-21 05:04:16.839967] Sent record 72303
[2025-05-21 05:04:17.840574] Sent record 72302
[2025-05-21 05:04:18.841035] Sent record 72308
[2025-05-21 05:04:19.844088] Sent record 72309
[2025-05-21 05:04:20.844986] Sent record 72310
[2025-05-21 05:04:21.845488] Sent record 72314
[2025-05-21 05:04:22.846378] Sent record 72313
[2025-05-21 05:04:23.846841] Sent record 72311
[2025-05-21 05:04:24.847521] Sent record 72312
[2025-05-21 05:04:25.848291] Sent record 72316
[2025-05-21 05:04:26.849027] Sent record 72315
[2025-05-21 05:04:27.849804] Sent record 72317
[2025-05-21 05:04:28.850464] Sent record 72318
[2025-05-21 05:04:29.851118] Sent record 72319
[2025-05-21 05:04:30.851622] Sent record 72320
[2025-05-21 05:04:31.852254] Sent record 72321
[2025-05-21 05:04:32.852923] Sent record 72322
[2025-05-21 05:04:33.853442] Sent record 72323
[2025-05-21 05:04:34.854087] Sent record 72326
[2025-05-21 05:04:35.854609] Sent record 72325
[2025-05-21 05:04:36.855364] Sent record 72324
[2025-05-21 05:04:37.855901] Sent record 72327
[2025-05-21 05:04:38.856714] Sent record 72328
[2025-05-21 05:04:39.857611] Sent record 72329
[2025-05-21 05:04:40.858402] Sent record 72330
[2025-05-21 05:04:41.859132] Sent record 72331
[2025-05-21 05:04:42.859820] Sent record 72332
[2025-05-21 05:04:43.860650] Sent record 72333
[2025-05-21 05:04:44.861523] Sent record 72335
[2025-05-21 05:04:45.862037] Sent record 72334
[2025-05-21 05:04:46.862516] Sent record 72336
[2025-05-21 05:04:47.863149] Sent record 72337
[2025-05-21 05:04:48.864055] Sent record 72338
[2025-05-21 05:04:49.864640] Sent record 72339
[2025-05-21 05:04:51.074940] Sent record 72340
[2025-05-21 05:04:52.075484] Sent record 72341
[2025-05-21 05:04:53.076254] Sent record 72342
[2025-05-21 05:04:54.076979] Sent record 72343
[2025-05-21 05:04:55.077532] Sent record 72344
[2025-05-21 05:04:56.078136] Sent record 72347
[2025-05-21 05:04:57.079003] Sent record 72346
[2025-05-21 05:04:58.119570] Sent record 72345
[2025-05-21 05:04:59.120226] Sent record 72348
[2025-05-21 05:05:00.120754] Sent record 72349
[2025-05-21 05:05:01.121278] Sent record 72350
[2025-05-21 05:05:02.121775] Sent record 72351
[2025-05-21 05:05:03.122435] Sent record 72352
[2025-05-21 05:05:04.123433] Sent record 72353
[2025-05-21 05:05:05.124128] Sent record 72359
[2025-05-21 05:05:06.124749] Sent record 72357
[2025-05-21 05:05:07.125544] Sent record 72358
[2025-05-21 05:05:08.126200] Sent record 72355
[2025-05-21 05:05:09.127111] Sent record 72354
[2025-05-21 05:05:10.127614] Sent record 72356
[2025-05-21 05:05:11.128397] Sent record 72360
[2025-05-21 05:05:12.128940] Sent record 72361
[2025-05-21 05:05:13.129473] Sent record 72362
[2025-05-21 05:05:14.130042] Sent record 72363
[2025-05-21 05:05:15.130638] Sent record 72364
[2025-05-21 05:05:16.131532] Sent record 72365
[2025-05-21 05:05:17.132337] Sent record 72366
[2025-05-21 05:05:18.132918] Sent record 72367
[2025-05-21 05:05:19.133545] Sent record 72368
[2025-05-21 05:05:20.134157] Sent record 72371
[2025-05-21 05:05:21.134707] Sent record 72369
[2025-05-21 05:05:22.135382] Sent record 72370
[2025-05-21 05:05:23.136304] Sent record 72372
[2025-05-21 05:05:24.136913] Sent record 72373
[2025-05-21 05:05:25.137718] Sent record 72374
[2025-05-21 05:05:26.138312] Sent record 72375
[2025-05-21 05:05:27.138920] Sent record 72376
[2025-05-21 05:05:28.139612] Sent record 72377
[2025-05-21 05:05:29.140252] Sent record 72382
[2025-05-21 05:05:30.140836] Sent record 72381
[2025-05-21 05:05:31.141465] Sent record 72380
[2025-05-21 05:05:32.142381] Sent record 72378
[2025-05-21 05:05:33.143314] Sent record 72379
[2025-05-21 05:05:34.143894] Sent record 72384
[2025-05-21 05:05:35.144477] Sent record 72383
[2025-05-21 05:05:36.156705] Sent record 72385
[2025-05-21 05:05:37.157238] Sent record 72389
[2025-05-21 05:05:38.157955] Sent record 72386
[2025-05-21 05:05:39.159074] Sent record 72387
[2025-05-21 05:05:40.159995] Sent record 72388
[2025-05-21 05:05:41.161073] Sent record 72391
[2025-05-21 05:05:42.161947] Sent record 72392
[2025-05-21 05:05:43.162924] Sent record 72393
[2025-05-21 05:05:44.163654] Sent record 72394
[2025-05-21 05:05:45.271678] Sent record 72390
[2025-05-21 05:05:46.272368] Sent record 72395
[2025-05-21 05:05:47.273113] Sent record 72396
[2025-05-21 05:05:48.273720] Sent record 72398
[2025-05-21 05:05:49.274644] Sent record 72399
[2025-05-21 05:05:50.275356] Sent record 72397
[2025-05-21 05:05:51.276437] Sent record 72400
[2025-05-21 05:05:52.277015] Sent record 72401
[2025-05-21 05:05:53.277872] Sent record 72402
